country,sex,age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex
Spain,Male,50,5,0.003984867,2.689231887,0.019742542,96861.59281,1912.294064,479889.0959,0.97461315,3035475.94,31.33828231
Spain,Male,55,5,0.006499666,2.684071431,0.032016393,94949.29874,3039.934095,467706.2235,0.959929317,2555586.844,26.91527877
Spain,Male,60,5,0.009867223,2.61132751,0.048200062,91909.36465,4430.037103,448964.9155,0.941282432,2087880.621,22.71673435
Spain,Male,65,5,0.014896007,2.649939782,0.071960935,87479.32755,6295.094171,422602.7874,0.910710396,1638915.705,18.73489145
Spain,Male,70,5,0.022978273,2.619479699,0.108932718,81184.23338,8843.61922,384868.7518,0.86041291,1216312.918,14.98213221
Spain,Male,75,5,0.039341172,2.654452367,0.180087955,72340.61416,13027.67329,331146.0425,0.601721852,831444.1663,11.49346292
Spain,Male,80,5,0.118555193,8.434889864,1,59312.94087,59312.94087,500298.1237,0,500298.1237,8.434889864
Sweden,Female,0,1,0.002069998,0.14,0.00206632,100000,206.6319621,99822.29651,0.997782002,8401548.707,84.01548707
Sweden,Female,1,4,0.000105007,1.499880679,0.000419918,99793.36804,41.90500086,399068.7046,0.999556105,8301726.411,83.1891595
Sweden,Female,5,5,8.00E-05,2.799834554,0.000399914,99751.46304,39.89200067,498669.5462,0.999480148,7902657.706,79.22347668
Sweden,Female,10,5,0.000127997,2.687224706,0.000639795,99711.57104,63.79500148,498410.3117,0.999342221,7403988.16,74.25405179
Sweden,Female,15,5,0.000147994,2.878087988,0.000739736,99647.77603,73.7130012,498082.4677,0.99896657,6905577.848,69.29986923
Sweden,Female,20,5,0.000243999,2.507693197,0.001219253,99574.06303,121.4060017,497567.7342,0.998727842,6407495.38,64.34904015
Sweden,Female,25,5,0.000289982,2.720114918,0.001448951,99452.65703,144.1020021,496934.7492,0.998343443,5909927.646,59.42453246
Sweden,Female,30,5,0.000381969,2.724386403,0.001908184,99308.55503,189.4990021,496111.5486,0.998113777,5412992.897,54.50681359
Sweden,Female,35,5,0.000369972,2.710118938,0.001848292,99119.05603,183.2010009,495175.7716,0.997571225,4916881.349,49.6058129
Sweden,Female,40,5,0.000621921,2.701346301,0.003105163,98935.85503,307.2120026,493973.1011,0.995962042,4421705.577,44.69265036
Sweden,Female,45,5,0.001087615,2.82322275,0.005425229,98628.64302,535.0830046,491978.4586,0.99272884,3927732.476,39.82344637
Sweden,Female,50,5,0.0017796,2.622304436,0.00886051,98093.56002,869.1590135,488401.2046,0.987910741,3435754.017,35.02527604
Sweden,Female,55,5,0.0032321,2.675370222,0.016039986,97224.40101,1559.478026,482496.796,0.979035164,2947352.813,30.31494956
Sweden,Female,60,5,0.005369167,2.656705023,0.026512268,95664.92298,2536.294048,472381.3298,0.966183565,2464856.017,25.76551509
Sweden,Female,65,5,0.00879911,2.700168777,0.043122895,93128.62893,4015.976092,456407.0775,0.945024076,1992474.687,21.39486761
Sweden,Female,70,5,0.014226093,2.678009487,0.068855958,89112.65284,6135.937092,431315.6765,0.908485978,1536067.609,17.23736821
Sweden,Female,75,5,0.025130248,2.660302637,0.11867357,82976.71575,9847.143076,391844.2441,0.645310198,1104751.933,13.31399927
Sweden,Female,80,5,0.102579301,9.748555376,1,73129.57267,73129.57267,712907.6888,0,712907.6888,9.748555376
Sweden,Male,0,1,0.002780002,0.14,0.002773371,100000,277.3371201,99761.49008,0.99704207,8032020.417,80.32020417
Sweden,Male,1,4,0.000147505,1.771017864,0.000589826,99722.66288,58.81900183,398759.545,0.999422264,7932258.927,79.54319206
Sweden,Male,5,5,5.80E-05,2.017163821,0.000289955,99663.84388,28.89800087,498233.0214,0.999696045,7533499.382,75.58909117
Sweden,Male,10,5,8.60E-05,2.825411458,0.000429919,99634.94588,42.83500108,498081.5809,0.999198409,7035266.36,70.61042989
Sweden,Male,15,5,0.000305938,3.172658607,0.001528836,99592.11088,152.2600024,497682.3234,0.997443636,6537184.779,65.63958452
Sweden,Male,20,5,0.000665949,2.612745929,0.003324462,99439.85087,330.5840042,496410.0664,0.996188527,6039502.456,60.73523243
Sweden,Male,25,5,0.000800062,2.400898536,0.003992008,99109.26687,395.6450054,494518.0128,0.996347558,5543092.39,55.92910295
Sweden,Male,30,5,0.000713967,2.565822388,0.003563642,98713.62186,351.7800039,492711.8143,0.996015127,5048574.377,51.14364443
Sweden,Male,35,5,0.000828074,2.389636692,0.00413144,98361.84186,406.3760043,490748.4203,0.995427007,4555862.562,46.31737751
Sweden,Male,40,5,0.001063942,2.55050987,0.005305881,97955.46586,519.7400034,488504.2313,0.993700581,4065114.142,41.49961522
Sweden,Male,45,5,0.00161729,2.768762512,0.008057373,97435.72585,785.076,485426.9383,0.989010857,3576609.911,36.70737688
Sweden,Male,50,5,0.002961517,2.776949956,0.014710734,96650.64985,1421.802001,480092.5123,0.980648703,3091182.973,31.9830542
Sweden,Male,55,5,0.004883555,2.67651014,0.024143818,95228.84785,2299.187981,470802.0993,0.969262164,2611090.46,27.41911216
Sweden,Male,60,5,0.007916606,2.697597009,0.038874456,92929.65987,3612.589938,456330.6615,0.949538061,2140288.361,23.03127294
Sweden,Male,65,5,0.012957054,2.634266828,0.062858475,89317.06993,5614.334822,433303.3315,0.919068184,1683957.7,18.85370513
Sweden,Male,70,5,0.021883609,2.673118205,0.104116379,83702.73511,8714.825724,398235.3062,0.865251204,1250654.368,14.94161889
Sweden,Male,75,5,0.037766949,2.666578112,0.173541212,74987.90939,13013.49265,344573.5783,0.595769741,852419.0618,11.36742001
Sweden,Male,80,5,0.122034002,8.194437482,1,61974.41674,61974.41674,507845.4835,0,507845.4835,8.194437482
Switzerland,Female,0,1,0.003370005,0.14,0.003360266,100000,336.0266245,99711.0171,0.996424937,8488028.359,84.88028359
Switzerland,Female,1,4,0.000140015,1.232023803,0.000559841,99663.97338,55.79600112,398501.4515,0.999463704,8388317.342,84.16599357
Switzerland,Female,5,5,7.60E-05,2.473575036,0.000379919,99608.17737,37.84300112,497945.2794,0.999587092,7989815.891,80.21244943
Switzerland,Female,10,5,9.80E-05,2.7039239,0.000489885,99570.33437,48.77800154,497739.6739,0.999438163,7491870.612,75.2419951
Switzerland,Female,15,5,0.000129994,2.715117455,0.000649779,99521.55637,64.66700202,497460.0254,0.999378198,6994130.938,70.27754783
Switzerland,Female,20,5,0.000125994,2.864826465,0.000629801,99456.88937,62.63800203,497150.7038,0.999296254,6496670.912,65.32147701
Switzerland,Female,25,5,0.000149996,2.713022353,0.000749721,99394.25137,74.51800246,496800.8358,0.99897859,5999520.208,60.36083703
Switzerland,Female,30,5,0.000261988,2.652196152,0.001309136,99319.73337,130.0230044,496293.3983,0.998419346,5502719.373,55.40408926
Switzerland,Female,35,5,0.000409944,2.83577346,0.002047904,99189.71036,203.1310077,495508.9303,0.997575134,5006425.974,50.47323917
Switzerland,Female,40,5,0.000593869,2.869185906,0.002965594,98986.57935,293.5540104,494307.3877,0.99584852,4510917.044,45.57099633
Switzerland,Female,45,5,0.001059796,2.680910116,0.005285987,98693.02534,521.6900175,492255.2807,0.992907898,4016609.656,40.69800923
Switzerland,Female,50,5,0.001855322,2.692450501,0.009237065,98171.33533,906.8150299,488764.1561,0.988542403,3524354.376,35.90003501
Switzerland,Female,55,5,0.002840352,2.698477654,0.014109524,97264.5203,1372.356055,483164.0934,0.982081348,3035590.22,31.20963544
Switzerland,Female,60,5,0.00440926,2.632002247,0.021818489,95892.16424,2092.222093,474506.444,0.971701112,2552426.126,26.61767149
Switzerland,Female,65,5,0.007299413,2.646402926,0.035880642,93799.94215,3365.60214,461078.4394,0.955335345,2077919.682,22.15267552
Switzerland,Female,70,5,0.011650528,2.722632573,0.056746997,90434.34001,5131.877219,440484.53,0.922563263,1616841.243,17.87862047
Switzerland,Female,75,5,0.021169284,2.659159068,0.100848956,85302.46279,8602.664339,406374.8451,0.654547944,1176356.713,13.79041911
Switzerland,Female,80,5,0.099612474,10.0389034,1,76699.79845,76699.79845,769981.8677,0,769981.8677,10.0389034
Switzerland,Male,0,1,0.004630002,0.14,0.004611639,100000,461.1638891,99603.39906,0.995220927,8069747.069,80.69747069
Switzerland,Male,1,4,0.000150012,1.516497501,0.000599826,99538.83611,59.70599986,398007.0644,0.999369427,7970143.67,80.07069383
Switzerland,Male,5,5,7.40E-05,2.310679347,0.000369927,99479.13011,36.7999999,497296.6836,0.999672055,7572136.606,76.11784097
Switzerland,Male,10,5,8.20E-05,3.085246784,0.000409926,99442.33011,40.76399973,497133.5976,0.999079521,7074839.922,71.14515433
Switzerland,Male,15,5,0.000331947,2.987299086,0.001658626,99401.56611,164.8699975,496675.9966,0.997715793,6577706.325,66.1730653
Switzerland,Male,20,5,0.000506016,2.439721315,0.002526807,99236.69611,250.7519973,495541.4856,0.99749412,6081030.328,61.27804095
Switzerland,Male,25,5,0.000496017,2.430459538,0.002476927,98985.94412,245.1809936,494299.7181,0.997614874,5585488.843,56.42709066
Switzerland,Male,30,5,0.00049597,2.615989911,0.00247692,98740.76312,244.5729956,493120.7511,0.997188176,5091189.125,51.56116849
Switzerland,Male,35,5,0.000659911,2.698717417,0.003294554,98496.19013,324.5009969,491734.1821,0.995975829,4598068.373,46.68270283
Switzerland,Male,40,5,0.0010177,2.78685216,0.005077064,98171.68913,498.4239976,489755.3597,0.993295707,4106334.191,41.82808942
Switzerland,Male,45,5,0.001735218,2.755774256,0.008642437,97673.26513,844.1350042,486471.8962,0.988691542,3616578.832,37.02731578
Switzerland,Male,50,5,0.002778995,2.624595342,0.013803852,96829.13013,1336.615003,480970.6491,0.981536601,3130106.936,32.32608752
Switzerland,Male,55,5,0.004830409,2.644139008,0.023880291,95492.51513,2280.389011,472090.2961,0.968593761,2649136.286,27.74182126
Switzerland,Male,60,5,0.008380442,2.704397255,0.041111303,93212.12611,3832.071996,457263.7156,0.949570189,2177045.99,23.35582376
Switzerland,Male,65,5,0.012698004,2.697248071,0.06168629,89380.05412,5513.523943,434203.9927,0.920950785,1719782.275,19.24123107
Switzerland,Male,70,5,0.020737462,2.654250573,0.098877428,83866.53018,8292.506766,399880.5079,0.873250387,1285578.282,15.32885979
Switzerland,Male,75,5,0.035195241,2.666864359,0.162622423,75574.02341,12290.03078,349195.8082,0.605739318,885697.7741,11.71960595
Switzerland,Male,80,5,0.117956684,8.477688331,1,63283.99263,63283.99263,536501.9659,0,536501.9659,8.477688331
US,Female,0,1,0.005379996,0.14,0.005355218,100000,535.5218171,99539.45124,0.994376124,8129570.612,81.29570612
US,Female,1,4,0.000217519,1.580211802,0.000869617,99464.47818,86.49599581,397648.6107,0.999129539,8030031.16,80.73265257
US,Female,5,5,0.000102002,2.342964282,0.000509871,99377.98219,50.66999764,496755.2789,0.999502128,7632382.55,76.80154479
US,Female,10,5,0.000121994,2.8768305,0.000609812,99327.31219,60.57099716,496507.9585,0.999031551,7135627.271,71.83952846
US,Female,15,5,0.000291968,2.883016624,0.001458938,99266.74119,144.8239932,496027.116,0.998044052,6639119.312,66.88160841
US,Female,20,5,0.000463981,2.593901965,0.002317318,99121.9172,229.6969868,495056.9125,0.997338722,6143092.196,61.97511479
US,Female,25,5,0.000609959,2.603698688,0.003045346,98892.22021,301.1609833,493739.4286,0.996422799,5648035.284,57.11303955
US,Female,30,5,0.000837915,2.61766918,0.004181231,98591.05923,412.231981,491973.2232,0.995159364,5154295.855,52.2795464
US,Female,35,5,0.001107876,2.598894374,0.005524684,98178.82725,542.4069777,489591.7598,0.993434098,4662322.632,47.48806604
US,Female,40,5,0.001589573,2.665401254,0.007918479,97636.42027,773.1319675,486377.1484,0.990147685,4172730.872,42.73744224
US,Female,45,5,0.002438933,2.674662892,0.012125894,96863.2883,1174.55395,481585.2076,0.984657754,3686353.724,38.05728453
US,Female,50,5,0.003823583,2.657607011,0.018948207,95688.73435,1813.129908,474196.609,0.976884313,3204768.516,33.49159687
US,Female,55,5,0.00559754,2.630988771,0.027621424,93875.60444,2592.977891,463235.2285,0.967250751,2730571.907,29.08712997
US,Female,60,5,0.00787275,2.633307402,0.038643726,91282.62655,3527.500855,448064.6226,0.95317848,2267336.679,24.83864416
US,Female,65,5,0.011677487,2.656025143,0.056831846,87755.1257,4987.285825,427085.5559,0.928070623,1819272.056,20.73123412
US,Female,70,5,0.018725526,2.645745153,0.089674368,82767.83987,7422.153699,396365.5581,0.886835959,1392186.5,16.82037978
US,Female,75,5,0.030463441,2.645066104,0.142121495,75345.68618,10708.24156,351511.2299,0.64701362,995820.942,13.21669484
US,Female,80,5,0.100320457,9.96805669,1,64637.44461,64637.44461,644309.7122,0,644309.7122,9.96805669
US,Male,0,1,0.006390003,0.14,0.00635508,100000,635.5079758,99453.46314,0.993285526,7644193.98,76.4419398
US,Male,1,4,0.000282533,1.605855511,0.001129367,99364.49202,112.2189837,397189.2996,0.998884395,7544740.517,75.92994603
US,Male,5,5,0.000132003,2.363373288,0.000659783,99252.27304,65.48499021,496088.7057,0.999327237,7147551.217,72.01398011
US,Male,10,5,0.000169989,2.876134703,0.000849639,99186.78805,84.27298736,495754.9558,0.998198106,6651462.511,67.05996476
US,Male,15,5,0.000665768,3.024307734,0.003324466,99102.51506,329.4629503,494861.6579,0.994888535,6155707.555,62.11454423
US,Male,20,5,0.001301812,2.608029972,0.006488854,98773.05211,640.9239035,492332.1898,0.992948567,5660845.898,57.31164297
US,Male,25,5,0.001507861,2.55797589,0.007511647,98132.12821,737.1338859,488860.5423,0.992010856,5168513.708,52.66892507
US,Male,30,5,0.001711796,2.566678794,0.008523476,97394.99432,830.1438732,484954.9649,0.990787854,4679653.165,48.04818972
US,Male,35,5,0.001995733,2.563142578,0.009930372,96564.85045,958.9248485,480487.4891,0.988950258,4194698.201,43.4391829
US,Male,40,5,0.002539085,2.636668499,0.012619697,95605.9256,1206.517806,475178.2265,0.984689101,3714210.711,38.84916848
US,Male,45,5,0.003773313,2.681043913,0.018702911,94399.4078,1765.54373,467902.8206,0.976007519,3239032.485,34.31200005
US,Male,50,5,0.006103186,2.670533114,0.03008816,92633.86407,2787.182553,456676.6709,0.962703416,2771129.664,29.91486636
US,Male,55,5,0.009228775,2.636597326,0.045158901,89846.68151,4057.377381,439644.191,0.9456078,2314452.993,25.76002758
US,Male,60,5,0.013321053,2.613650029,0.064553201,85789.30413,5537.974203,415730.9761,0.924623762,1874808.802,21.85364273
US,Male,65,5,0.01830108,2.603085072,0.087660092,80251.32993,7034.838994,384394.739,0.893578396,1459077.826,18.18135385
US,Male,70,5,0.027604108,2.616909937,0.129501532,73216.49093,9481.647708,343486.8342,0.841090585,1074683.087,14.67815616
US,Male,75,5,0.042884235,2.597086561,0.194389864,63734.84323,12389.40748,288903.5424,0.604889192,731196.2531,11.47247277
US,Male,80,5,0.116089265,8.614060906,1,51345.43574,51345.43574,442292.7107,0,442292.7107,8.614060906
